texts,created_at,location
"@ShinjaOhana @Saffronloverr LMAO. History says otherwise. Buddhists cleansed from Afghanistan and Sindh. Zoros exterminated from Iran, while the remaining sought refuge in India. Hindus and other polytheists in Pakistan and Bangladesh are on the verge of extinction. Kuffar hate and supremacy is Islam's soul",2022-10-03,
Join Dr. Sy Islam at #ATDOrgDev22 in Los Angeles from October 12-14 where he'll discuss psychological safety along with a group of amazing presenters! https://t.co/pro3zD5dRr #OrgDev #talentdevelopment #IOpsych https://t.co/ez5rP7rJHq,2022-10-03,
"Oleksiy Danilov, Secretary of the NSDC, speaking about the mobilization in the Russian Federation, noted that the majority of those mobilized for war in Ukraine are representatives of the Muslim world. https://t.co/bhnr6VVUpQ @Ukrinform_News",2022-10-03,"Boston, MA"
"@RaulSenna2 @JohnKhanTheDon @KhalilAndani @jihadwatchRS Thank you for proving my point that this is about those who oppose ALL Muslims. *Btw, saying disbelievers are the worst for denying God, doesn't mean you are to hate or blindly kill people who are Jews, Christians, or Hindu. *Let's see how many more Spencer trolls show up.",2022-10-03,Global
"@MusicManIndiana @JamesMartinSJ No a persons faith isnt compromised 
If a catholic  doesnt want to bake a cake for a  homosexual  wedding because they dont want to be associated in any way with it,  hire someone who does want to bake the cake! 
I wouldn't force a Muslim to provide alcohol to my wedding !",2022-10-03,
Dr. Oz is a Muslim and that's why I hate him.,2022-10-03,Tschechland (er/hij/on) 
"@RazzaqHassan5 It's a popular verse in the Quran, if you are a Muslim as you claim, you should know the meaning or know where to find it in the Quran",2022-10-03,"Oyo Ibadan Ife, Nigeria"
@Alhamdulilah_m Why use this image to promote Islam??…walking in circles and kissing stones???….where’s the link with Allah???,2022-10-03,
"@Swamy39 ... only muslim male.

I had debate and even had to block few Muslim male.

They clearly said, their women don't do such dances so men only want to come.",2022-10-03,USA
@mannan_pathan Is he muslim? https://t.co/PP3NErXebb,2022-10-03,
"Dear brothers and sisters always remember
DEATH, in grave no family! No friends! No your
weath! Just u and your deeds Ya Allah forgive
us, Ya Allah protect us from hell fire Ya Allah
protect all muslims from Punishment of grave, Ya
Allah don't let us die untill we are true Muslim https://t.co/DZ6no2IlRq",2022-10-03,life after death 🙏🏻🙏🏻
@allatnabagofche You should pick up a history book and read about the Barbary Coast pirates! They were black Muslims from Africa who kidnapped and enslaved white Europeans for hundreds of years! Don’t hold today’s people accountable for stuff that happened 200 years ago!,2022-10-03,
Without fanfare #Azerbaijan has led the way as a Muslim majority nation to forge close relationships with #Israel and the Jewish world. We pray for peace and prosperity for the people of Azerbaijan and the entire region in the New Year. https://t.co/YCf26bis6L,2022-10-03,Internat'l Hdqrts-Los Angeles
@bilatibayy Is islam a course,2022-10-03,Mermaidia
Everytime it’s not all Muslims trope is put forward. How many times have you checked why Muslims indulge in those horrific acts for people to point out Muslims in general? https://t.co/UYIQnQkQLM,2022-10-03,
"@lesteraponte1 This alliance has made Chechens extremely powerful within the Russian hierarchy &amp; army &amp; Islam has been recognized as a state religion with freedom to practice which was previously restricted. 
Chechenia was destroyed in Russian invasions of the 90's. Now it is a modern state.",2022-10-03,Pakistan
"@BertTravers1 @CatipillarCrazy @YorksRose_84 I’ve tried so many times and it fails every time. 

In the case of Halal it is nothing to do with Religion, since the majority of Halal meat is NOT CONSUMED BY MUSLIMS. Our Christian Nation is being force fed it by stealth, starting with our children through Council corruption.",2022-10-03,"East Midlands, England"
This is so refreshing and sweet tbh to see a bonafide Muslim star talking so openly and frankly about his Jummah prayer and Sunday school practices. You hardly see that from desi media personalities who have made it so far. Mashllah! More success to you brother @hasanminhaj https://t.co/HanSAaLxKX,2022-10-03,United States
@ClintEhrlich Just remember. It has nothing to do with Muslims.,2022-10-03,"London, England"
Ooh the Muslims/Jews got us globally. They don’t believe a single word you’re saying. And thus Mexico too.,2022-10-03,
@mannan_pathan Is he muslim stealing kids ration? https://t.co/3836RGLYZk,2022-10-03,
"@fatimatukr My concern is the message, not the messenger. Why will he link failure of bat in the next year's election to failure of Islam?",2022-10-03,
@drabdullah1_ @newjimuse I noticed you never said anything about Islam. Afraid? Or do you believe in child brides and covering women from head to toe because the men in your country can't control themselves. Keep telling me how free and progressive you are as gay people are executed.,2022-10-03,
"Let's those who don't know be educated about this issue a MUSLIM is a MUSLIM. There's nothing like Yoruba Muslim.
This is another type of their hypocrisy, an agenda they use to gain Power.
People have to be wise in making the decision for their future.",2022-10-03,Nigeria Kano
@argenchad “Islam is the broom of Israel.” - - Rabbi Rav Touitou,2022-10-03,
@TheUFCStats Whenever Islam fights a brazilian with hands....,2022-10-03,
"@ibn_kvsim That is fallacy, I'm a Yorùbá Christian and I listen to some good Muslim music, and even enjoy your Imams preaching. The good ones always hit the nail on the head. Stop preaching hate!",2022-10-03,"Lagos, Nigeria"
@AllahGreatQuran That makes sense…..what’s the link with Islam??,2022-10-03,
Tennessee the Good Shepherd here I'm a Catholic Christian Baptist Lutheran Muslim Hebrew I'm a little bit of everything. Don't listen to people like these hypocrites. No more rabbit holes no more possums telling you what to do. Common sense I'm asking you to vote Democrat please. https://t.co/vZAPmVxbsm,2022-10-03,"Hialeah, FL"
"@MayraFlores2022 I'm not muslim but you're right. ""Allahu akbar""",2022-10-03,
"@KFILE Allah will help Pakistan by his mercy with powerful Black Jet Fighters, that will help conquer India in the Ghazwa-e-Hind and will later help in reclaiming lost Muslim countries. Imam Al-Mahdi will lead this war, &amp;  Muhammad Qasim is the Mahdi. https://t.co/2psuEnTU7P https://t.co/AVqC1VEvW1",2022-10-03,
"@IceePrice @IanWrobel I second this 
I don’t drink because I’m Muslim first but also bc it’s soooooo bad for you in the now and later in life",2022-10-03,"St Louis, MO"
@AbubakerChouda2 @AWGoraya Terrorism is another name of Islam. Islam is the root cause of all problems of people of the earth. I fully agree with @AWGoraya .,2022-10-03,Pakistan
@landiswc @TheUFCStats Hope this wasn't to help Islam lol,2022-10-03,
@IranIntl Do Muslims abstain from alcohol?,2022-10-03,
"@JohnKhanTheDon @MrMubinShaikh @KhalilAndani @jihadwatchRS Sure,but How does this pablum help ur case that Richard Spencer is a good faith Islamic academic though? What good reason has he ever provided to be engaged in dialogue? Would u be so Insistent2Jewish organizations not2spurn David Irving? Or r these purity tests for Muslims only",2022-10-03,"New York, USA"
@ACTBrigitte I realize you knock yourself out to get a rise out of people - - my son would say « don’t hurt hurt self » - - but your attempt to pander to anti-Muslim bigotry is next level low snd repulsive.,2022-10-03,New York City
@Sadhvi_prachi @henrygayle So a famous Christian is ok but not a Muslim Indian,2022-10-03,Union Of India
HappY Birth Day To U Hafeez Sir ❤🎂🎂🎂🍰🍰. 💞 🤗  Islam Ke Heera. https://t.co/kiU7gW0TwS,2022-10-03,
@mannan_pathan Are they muslim? https://t.co/Y7ZlWYthHa,2022-10-03,
"@Real_Deepika_ An agent of Christians and Muslims had  no faith in democracy, Hindus also.",2022-10-03,
"Open encouragement to violence to #Hindus #Men/#Women in the context of Hindu-Muslim differnce. Justification is given for protecting #Bharatmata 

#Hindutva 
#Hinduism 
https://t.co/2n7rxsSdV6 https://t.co/K2AmjwN4z6",2022-10-03,Behind you
"@barbershabazz @BibleAndScienc1 @david04mu @BrotherNuri #NOI Smooth Criminal... Nation of Islam mission statement"" they're here to save the black man"".. but at the same time, they gave up 2  innocent members( black men) to the police as if they shot or killed Malcolm X..  https://t.co/IMeIa5iwue",2022-10-03,
@stanu111111's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2022-10-03,
@ufc Olivera is gonna dominate Islam,2022-10-03,"Stockton, CA"
"“Wealth is not in vast riches but wealth is in self-contentment.” (Bukhari, Muslim)",2022-10-03,WorldWide
@NoKapRich Thats how I felt when the Muslim parents from the Ramy started dissecting one of his songs.,2022-10-03,"Miami, FL"
"@DrTalAbdulrazaq The problem with Sunni Islam is, if this was umar or bakrs name, you’d be justifying it with a million excuses. Hypocrite Sunnis 
😂😂😂🤷🏽‍♂️",2022-10-03,The Wandering Westerner 
@jihadwatchRS I spend more time talking to fellow Muslims actually. But if you are serious then I’ll tweet out set of anti-extremist anti violent interpretations of Islam texts and you retweet and amplify them. Deal?,2022-10-03,"Rock Island, IL"
@mannan_pathan Is he muslim? https://t.co/XXFXJ677WL,2022-10-03,
"non-Muslim majority countries. I’m not denying there are temptations or struggles in Muslim majority countries, it’s just far worse in non-majority countries. May Allah bless the reverts to Islam and keep them on the straight path. Ameen. - a Sincere Revert (3/3)",2022-10-03,
"Masjid to worship at can be difficult in areas with little to no Muslims. Temptations and criticism from all around, shaytaan everywhere you look. Open sexual deviance, immodesty, the institutions literally built to be against you. I have far more respect for reverts in (2/3)",2022-10-03,
"the amount of niggas seething over this tweet is crazy regardless of whether the statistics are true it’s substantially more difficult to be Muslim in the west and in non-Muslim ruled countries (like India), violence from non-Muslims, finding Halaal sometimes even finding a (1/3) https://t.co/PlkckSROQ7",2022-10-03,
@4Ransomm @BeschlossDC He spent us into oblivion while bombing the middle east and flying planes full of cash to his muslim buddies. Yep problem solved.,2022-10-03,
You can never go wrong with being a Muslim !,2022-10-03,Indonesia
@mannan_pathan Are they muslim? https://t.co/3jaDfTrqNa,2022-10-03,
"No Muslim Wants India To Be Muslim-Majority Country, All Want PM Modi To Live A Long Life: Panelist https://t.co/iZts1DtqEq",2022-10-03,
"@HarshAcharya07 @ArvindKejriwal @isudan_gadhvi @Gopal_Italia @AamAadmiParty @BJP4Gujarat @BJP4India @CRPaatil @JPNadda @AmitShah @narendramodi @AAPGujarat That's a clipped video of Delhi CM Kejriwal’s speech in Surat in 2016. The video suggests that Kejriwal was threatening the people of Gujarat but he was making a reference to home minister Amit Shah. 
https://t.co/u1LoNUznPJ…",2022-10-03,"New Delhi, India"
"@goIdenbi @unforgiven27 @ranarahimpour I agree with your statement here. First hand experience here. But, it can be a slippery slope. Iran is a medieval period regime. Any of middle eastern religions (Judaism, Christianity or Islam) would end up the same if you allow them.",2022-10-03,Against Islamic Republic
@AbuAmaanah @IslaamWins @JewishChron Are we self-hating Muslims?,2022-10-03,"North West, England"
"@ZAhmed0212 @cjwerleman Everyone will die one day.
But I see people don't care about others anymore many have changed and  scared. But all I know we  Muslims were once really Muslims.",2022-10-03,
"India Bans Radical Muslim Group for Suspected Terrorism Links - The Media Line https://t.co/YMrsfxPdTP #indianews #realindia - ""hindu extremism"" - Google News",2022-10-03,
@amixmaa Mashallah.❤️ May allah increase the number of people accepting islam everyday.❤️❤️ Happy for you friend sister.,2022-10-03,"ठाणे, भारत"
"@NelsonDG6 Yeah sure, there's no k leg in Islam.",2022-10-03,EARTH
right up there w my middle school history teacher asking me “and what are the leaders of….YOUR PEOPLE…called?” when we were doing a unit on islam,2022-10-03,7th circle of hell
"Hello twitter 👋, I am Islam dehmani a doctor from Morocco 🇲🇦, recently graduated applying for internal medicine residency this season .
Glad to connect with all applicants, inspire and get inspired ✨
Let’s manifest together our 1st interview 🙌🏻
 #img #Match2023 #residency https://t.co/4vUmuYjHj9",2022-10-03,"Miami, FL"
@LadyVelvet_HFQ @MOHAMMA61195563 @OnlinePalEng Emirati “royal” defending Jews from earnest Muslims you guys are such an embarrassment lol,2022-10-03,
"@infonaija_247 @BrightAlaribe @DOlusegun If you've an atom of idea abt todays North, you would know a healthy majority of Muslim ethnic tribes, including Hausas ve resolved not to vote the APC or Fulani come 2023🤣. Reason why there is zero upheavals up North, each time Herdsmen are attacked down south.",2022-10-03,"Abuja, Nigeria"
@MistaMydo And they refer to themselves as Muslims?,2022-10-03,"Newark, NJ"
@mannan_pathan Is he muslim? https://t.co/iI1AlO3eEV,2022-10-03,
"@ashr4ffe @FaraDolhadi @alserembani the same treatment they gave to other muslims countries, so yeah, piracy here we go",2022-10-03,ateez
"@thejpc Netanyahu responds:

""I would have expected them to warn us of a government that depends on the Muslim Brotherhood who support terrorism and Ahmed Tibi and Ayman Odeh.""

https://t.co/E0HHwTFhRt",2022-10-03,"Tamir factory, Arizona"
@Aakar__Patel Really? Dude seems to perpetuate the victim hood of Muslims . Do we really need to find this ?,2022-10-03,
